latitude,longitude,name
38.96653817,121.5963021,中国银行大连西南路支行
38.95223124,117.3396921,中国银行天津八里台支行
38.94475042,116.929533,中国银行天津静海支行营业部
38.92899797,121.6497753,中国银行辽宁省分行营业部
38.9263319,121.6667579,中国银行大连鲁迅路支行
38.92580947,121.6772731,中国银行大连寺儿沟支行
38.92533998,121.6504037,中国银行大连中山广场支行营业部
38.92236003,121.608677,中国银行大连沙河口支行营业部
38.92151861,121.6045054,中国银行大连联合路支行
38.92105847,121.6148235,中国银行大连黄河街支行
38.91927783,121.5947479,中国银行大连长兴支行
38.91720153,121.6092609,中国银行大连永平街支行
38.91642217,121.6314545,中国银行大连西岗支行营业部
38.91637782,121.6314371,中国银行大连西岗支行个人金融部
38.9148801,121.617703,中国银行大连五四路支行
38.91424228,121.6280653,中国银行大连金州支行营业部
38.9075204,121.6133141,中国银行大连星海湾支行营业部
38.90340779,121.6539597,中国银行大连中山支行营业部
38.90324342,121.6539015,中国银行大连中山支行个人金融部
38.90128699,121.5932036,中国银行大连和平广场支行
38.89579491,115.5024935,中国银行保定市西苑支行
38.89080312,121.6919212,中国银行大连虎滩新区支行
38.88656455,115.4948102,中国银行保定市市府街支行
38.87923201,115.4740385,中国银行保定分行营业部
38.869525,115.4545955,中国银行保定市天威西路支行
38.86437593,115.5004035,中国银行保定市裕华支行
38.86248353,121.5322379,中国银行大连高新技术园区支行营业部
38.847142,105.7156148,中国银行巴彦浩特分行营业部
38.84488241,117.4765028,中国银行天津大港支行营业部
38.81730718,121.272541,中国银行大连旅顺支行营业部
38.73722383,112.7277718,中国银行原平支行营业部
38.73649013,112.714972,中国银行原平前进西街支行
38.73537356,113.2633301,中国银行五台支行营业部
38.53019487,114.9645683,中国银行定州分行营业部
38.52774388,115.0082991,中国银行定州东门支行
38.51536369,102.1942373,中国银行金昌天水路支行
38.49758021,106.2718118,中国银行银川市凤凰北街支行
38.4918905,112.9741896,中国银行定襄支行营业部
38.48543421,106.2303579,中国银行银川市新昌西路支行
38.4832031,106.2504917,中国银行银川市经济技术开发区支行
38.45712174,106.2832545,中国银行银川市宝湖东路支行
38.43886,112.7370297,中国银行忻州学府支行
38.43722001,115.3390078,中国银行安国支行
38.4231171,112.7445118,中国银行忻州市分行营业部
38.42027767,77.25081628,中国银行莎车县新城路支行
38.31508364,114.3932998,中国银行灵寿支行
38.24073417,115.7320397,中国银行饶阳支行
38.15252906,114.574967,中国银行正定府西街支行
38.09710823,114.3276898,中国银行石家庄市鹿泉支行
38.09082436,113.423955,中国银行盂县支行营业部
38.08934971,116.5801945,中国银行泊头支行
38.08104105,114.469217,中国银行石家庄市滨湖支行
38.06656105,114.464706,中国银行石家庄市机场路支行营业部
38.05392487,114.4878935,中国银行河北省分行营业部
38.05391546,114.4873833,中国银行河北省分行第二营业部
38.04998281,114.4914334,中国银行石家庄市中山支行营业部
38.04801031,115.990574,中国银行武强支行
38.04401297,114.5524576,中国银行石家庄市裕东支行营业部
38.04121417,114.5167367,中国银行石家庄市裕华支行营业部
38.04034062,114.8539038,中国银行石家庄市藁城四明街支行
38.03756474,114.4830249,中国银行石家庄市中华大街支行
38.03403343,114.5235198,中国银行石家庄市石宾支行
38.02999784,114.4582851,中国银行石家庄市振头支行
38.00919807,115.548744,中国银行深州支行
37.94531464,113.5785601,中国银行阳泉新城支行1
37.94212474,105.9614616,中国银行青铜峡铝厂支行
37.90557448,112.5685096,中国银行太原北城支行
37.89514703,112.569648,中国银行太原大北门支行
37.88588851,112.5783216,中国银行太原杏花岭支行
37.87963998,112.5502723,中国银行太原漪汾支行营业部
37.87882736,113.5518612,中国银行阳泉四矿口支行
37.87853547,112.587055,中国银行太原府东街支行
37.87772872,112.5681915,中国银行太原鼓楼支行营业部
37.87251654,113.5773138,中国银行阳泉市分行营业部
37.86600436,112.5561601,中国银行太原滨河支行营业部
37.86263596,112.4819953,中国银行太原迎泽西大街支行
37.85953929,112.5777353,中国银行太原并州支行营业部
37.85057303,112.567243,中国银行太原平阳支行营业部
37.84969069,112.5262227,中国银行太原千峰南路支行
37.8045792,115.9152138,中国银行武邑支行
37.79880724,112.5581129,中国银行山西省分行营业部
37.79842776,113.6452092,中国银行平定支行营业部
37.73517296,115.697145,中国银行衡水分行营业部
37.72574409,115.724201,中国银行衡水市京衡大街支行
37.70400707,112.7470486,中国银行晋中迎宾街支行
37.70397567,112.7298029,中国银行晋中市分行营业部
37.69528144,112.7939289,中国银行晋中新华街支行
37.61117839,112.3633832,中国银行清徐支行营业部
37.57277072,121.3595553,中国银行烟台福园支行
37.56016341,112.1633464,中国银行交城支行营业部
37.55738023,121.3611387,中国银行烟台新桥支行
37.5334795,122.0740971,中国银行威海商贸城支行
37.5301354,111.136136,中国银行吕梁市分行营业部
